path	original_sha256	location	disposition	preservation_rule
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-06-artifact-root.txt	AAF26518573868569D79D063B0BB1A9C97FBE35EC66F48659357DF72C2967818	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-07-one-skin.txt	42E6EE1060DCD38AB84AA8A9275B2D11519CC26129E7E28C8F5B516DEC175FF7	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-08-observe-door.txt	835CFB85350DAF3F1D104B978B275229AA6225ABCB205F154C02D4F88880972E	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-09-kernel-sole-writer-app.txt	99ADF6AAA4EB00E6118766BF3F86CEF64C042628D52F7036C21E3F5D942E9865	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-10-repo-shape.txt	C8A698CEA569ECA97A6B32531459C23FD7BDC4A4D13EBD38B77A119E5D6EE21F	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-11-doc-links.txt	CE72DFD8B82B6EF0D447B375DC95CDEABA4FC21888C704E824BF00FD4B17BFAB	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-12-rung-ladder.txt	CA918713CEBCB53EEDFBCEC49DB1DEC15ABF445C6100E640415741D955CFA3B4	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-13-atlas-generate-check.txt	721D3EE80F0334A68109DD1F267ED76D3C8BE570E2B194379988616C57D00F01	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-14-atlas-falsifiers.txt	1FCBA8E7D35C3298781F277B8217C6090297F583332213A869897F2CE2AE3FEF	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-15-atlas-ratchet.txt	DC3EF5632BA6EA967453806A276F56986D5DCE8912BC8D31B60ACE2540762159	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-16-electron-build.txt	3F7E1889873B176E6EC9CBC1AA9ADBEF2AAD8923313A52DADDF4DC89D9AEEC2E	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-17-deletion-build-census.txt	B3C34FC5C60E121B48BE240C4F01FBC34416C98DBD9B9EEAB074AF0967E83CD7	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-18-atlas-reach-causal-diff-corrected.txt	993D74E5015583525EB6B95D5FE227E491BE2B7234EDC7C995C41D7EC1DAB7D1	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-18-atlas-reach-causal-diff-refresh.txt	2967B9F2F3A1C851797CDA9589E3DABB8D99C921F54F46A9DBEEC71423C58C81	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-18-atlas-reach-causal-diff.txt	A1206BD74CBBF148B2F72296E675629888DD35874F747D3919A0A23685EBFA68	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-19-diff-check.txt	91B0BB26A8B848C518146C8F5EB054AA21FAF8A0DDD09BF20FAEBC319AD397F0	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-20-cached-diff-check-corrected.txt	6D6A2101B301C56E3A8EAB8CB60D32477D4233786FD47CD9B3823BD8D3B2C6E7	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-20-cached-diff-check.txt	25EF4F20CB5883F58829D457DA170E4F0D96452956D0E59D23CA7AD4FB8482FB	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-matrix-21-process-census.txt	D8242030E6083FDCBD4C987998CEB50F5DD6F52D3BBA0517D1A36FA1147869CF	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/21-package-install-test.txt	B0577CAB0EBF20CCAA2A89FF16E210ED97E2E85A0B192C208B81BEA7FC5FC08B	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/falsifier-bytes-identity.txt	032285B975225CCE54CA185F3193DF27C2DB935C3A86BA65D6928E194F37B57F	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/falsifier-hash-identity.txt	AE38B1A0CB545A93E9AD15AF21582471489247476BE784F5F9382FE36FA4F99B	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/falsifier-kind.txt	036E13D6A2F016755EA7F66BA557037C0F3E24B9423641A2C02D4198CACE5D83	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/falsifier-producer-link-count.txt	4349D902DB67ADD5973AAF7AE6B141C672540F0E890825C80BEDA9E9DF3DA379	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/falsifier-producer-link-identity.txt	FEAE82AE835A225EC2F057649AC6EE84DA4973ADC676A26BFB699A6CE41D3128	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/falsifier-report-refusal.txt	F8A0AE58F85E54B05E20761826118E03C385E95E7B3AB1B500362E3A8632FFE9	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/falsifier-root-confinement.txt	AEC83420A14DB81C0638E9547BC3E5F0EAF1C58CAB5D8C9F3DD45D71B7A1D501	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/falsifier-storage-ref-identity.txt	AB66FA99488825E746AF49D2110EC064EFE3C1A5B323C1C97E9F761421283AB1	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-atlas-causal-diff.txt	0B83DC849621C540A96EF9DE0EA639B818CA36EC379CC2724B692DCBEBF4C7C6	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-atlas-generate-check-pass.txt	816BC350EA4BC375A8042742A4667299AFA41C845F598EB6016A7E07A53EC0BF	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-atlas-generate-check.txt	7B1FE865D8E67BBBA023007FF64F2E19DFD1F6E8013F73596A018247C52142D2	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-atlas-generate.txt	66E919C70D2DD77F596EF21F4B03AF2073B05E38CF30FFC236BAEA5814986391	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-falsifier-json-tools-reference.txt	972D968B89075FF840E976FC4B12F95154DC1BE99802080DBC3331E83C99AF52	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-falsifier-production-observe-ticket.txt	A043D073FD3E15CFAE112286ED33032E7A19F9567A1987DA9FFA529CA59F5A35	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-falsifier-qa-generate-mcp.txt	3F1690A1CEADF55305378CA87BADB1CAED126DE4C9850E885D519B4A1A87F7C9	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-matrix-01.txt	A60DC5EE3E1F693744719915B974EBAB0F3A67B56A43AE8E9D65D602C1EE016F	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-matrix-02.txt	844E876E0B153E03BE41FFE940D2E146007AFAF6669CB6E270D9756B4D3D8F9A	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-matrix-03.txt	041DC95CD4DC8B006F7E557D33EE8CF35390D37979CE1F7CF18A14CC99BAA917	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-matrix-04.txt	1FB7E2F2F0433ED304285CF71FF0E6909C0F4CB2B94DBA2755FF6010F61C72D3	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-matrix-05.txt	AC7EAC1957E91E72BBB164D7519D9A43D4E7419FD811B81B8C348E00916C5B7B	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-matrix-06.txt	1C9E59C819FB0E0D119E105B1A9661CBC4B656E3F31C130DC98E8038C32B6ACD	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-matrix-07.txt	B918CCF5AD026385EFA1C2EF7115B0931A47529FB62E53B5E4FC7E2F94D49C0D	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-matrix-08.txt	91E369646ABE4894B2A8D6BD958FFC6056E9C75BB156283D87B13189703C005E	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-matrix-09.txt	97C2F02C671ABDA4EC8D6B3D11C85294CEDBFA65FDFA627D267EF4A0DA168543	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-matrix-10.txt	2975992CA066446A9E86C35FA25AD9A569740E759C814AB912C40B9C2F7D788D	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-matrix-11.txt	2757640B1D8C3B62C271A1632F37BF270ACCD6F252AB5B9A86CA21BD4AF768B1	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-matrix-12.txt	A1D3EE713C9057F8813C4FA91496C25D26F37537D21DD949946E0D27A3F31336	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-matrix-13.txt	11D53EA3D1256B6273D438D50FC40163E3BE66B2FCCDE4C7AF2D3ED0F1A7D9B5	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-new-surface.txt	B394CBAABFBFCF2BDCD7EE6933E7DFC711E3250F8987723BA61A08DCCF06F15E	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-observe-door.txt	0C7173F06A0F64B956ECE1493FD8BD69C4760DE2607313DE5C19B91B29F2F5CA	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/logs/observe-repair-tool-plane.txt	6A141BCAA118C5A3467E02B9053C60E820C7B26A5FBB6B53C1F34F3641F79449	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/reach-after.tsv	A847009D59DB23F6537003CBEA024CB589E96051D79323F8FEAFDDC3617CF5AB	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g2/reach-before.tsv	A3ECFAC9C7D51CDD27AF76E23EE3A5AEC20785A8AA2DC6092A08921E9220D114	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/AFTER.md	5E5C147D6E64965D5FD52378809B11E2281BF4977732822F27C932C7372BC940	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/BEFORE.md	4F4AD6DF9C3E02C26072ACA83BE7D54E0FF32BAE63EDBE63DABC4D1AF4568F3C	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/CLEANUP-RECEIPT.md	8F544A27DDB0A5A0777C215FAB9CC5D155D369780F62A5D40532118D48BA1AA5	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/COMMANDS.tsv	16E54CC6C550D2C40049BA7D63D863A81AFA8E49FDE62EB328D86848C52EF0E1	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/GROUP-ACCEPTANCE.md	B1E1076B3F397912F53559ED51D692E10344741CACBC9CB3A3A8DF42880EE8C5	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/IGNORED-DESCENDANTS-BEFORE.tsv	39AFFCBB8729D3D1971A349B08577B948D2A7BE423303C4254B595EBB26D0247	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/LIFECYCLE-FIXTURE-READER.md	78618011042082EAA910107D9AA7860C867F766110713D9A1B7123B453CCC0C3	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/PARTIAL-CLEANUP-STATE.tsv	470A5DEAF88ABB653E4FDD965A99A56795EC1871B4026C27F7D2C7F891A46EA4	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/READER-ACCEPTANCE.md	B7977912D37B1BC4D884DC12948D25B7E057B5E7AD1DA789B99E1EB1A93A38F2	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/READER-ROUND-1.md	9F1828E496597EA2E9B2808E096E2BF70272D7D99F98B46DD249A34C30B60E77	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/READER-ROUND-2.md	65A748D001E8DF6C62C125556748EB36798007F87F586A0C3D685A37E551794D	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/REFERENCES-AFTER.tsv	A9F5718DD051B562366D1838B0126897D5B25BF436B12255CB8DC77AFA4FCC18	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/REFERENCES-BEFORE.tsv	74DB94A56F5FCF94D4A55476D168BC13D08AFE63D047240AB5F56759891FD71D	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/REMOVED-PATHS.tsv	66295A767C593CF88115E2BE25FC8E1C6F43DB41DFB664F06637FA176F634D97	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/SEMANTIC-PRESERVATION-READER.md	F85DB1F1DB8E12F13D1D6E0BC3A05F4A62CCA4BC6F753704B33B84F2E55C1E8A	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/TEMP-ROOTS-BEFORE.txt	6EF77E144FE39054D178D6D439C0F375FEE7E20F8B27515A5B0599A37E4A379D	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g3/VERIFIER-ACCEPTANCE.md	88EE678F46F4C933533CA8EBBC881DD427F2E2890F2507A4177C7C1DEDB79AFC	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/AFTER.md	A3BAF3B60FF43B36EC9CA7763C1772104F3972EDBB7672769BD2A2796CEA4996	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/BEFORE.md	8DE73E348E812022FB2B639F93C22A659CF6EA98E58A8FF23C36D867CC368F78	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/BUILD-BASE.json	8174FAFD55A097DD1D4D7FA3D06E86525C0265F2FB76AFF8040A96F472DA78BE	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/BUILD-OUTPUT-BEFORE.tsv	6CD36ACF9718F09ED0C9B8CB375C89C57659F55B86D85632C39BFDAD30BE9E26	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/G4-READER-ACCEPTANCE.md	9F2CE7E99A8AD1A61561FF9F9ED470805AA2509B0904C33E932966F5924FCC8E	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/G4-ROUTE-TIMING-READER.md	DFB669C1EF2F1C16D94A417C634A99924D932A0958F6D77D08185AE690C82049	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/GROUP-ACCEPTANCE.md	CE15CE01A5B37395469CF49A522078F1036CAD9F42DA4D723ABE6D6283AB6269	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/KERNEL-DEFINITIONS-BEFORE.json	45739CF5EFBB6E5BDA54BA31EABEF35AC6054FD64EDEBD13E501D41F2000F793	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/MATRIX-AFTER.tsv	584F7A92CE2271FC5E744492B10D6D946F42B8C882D7AA1EE58AFF34C04D05FB	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/MATRIX-BEFORE.tsv	9894DD8517B29224E1C1AE2268A230A58C9E2669B562DA561BD9C5C4A4A24375	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/PACKAGE-STAGING-AFTER.tsv	16DB7CE1AA447808A847EE5E90ACAA27B69ED7A2E0B0F55D6330FB7A741B1E00	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/PACKAGE-STAGING-BEFORE.tsv	5704A90A2A09EC838D6C29952D916D526771C9748772675D9F71CBBD8CFDDEB3	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/READER-ROUND-1.md	A3208E67AC092266F54322F1910FF53A991B96756800731F82270B9EA86A80CD	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/READER-ROUND-2.md	956CB8941E747477286A199A750D2DCDCC1116931D7F0E13B4F7FCBF53A83048	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/REFERENCES-BEFORE.tsv	A24AF0080E50BD198E84A1B7573CF2609D77F82A1559FDF58687E997EF46DB03	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/ROUTES-AFTER.json	E83DD4A48D964453F2278BFBD67391647B2013D99408DA639BECCB4A427F2B11	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/ROUTES-BEFORE.json	5D5089B1AFC776DC9015EA142D5A2829381AB5302FD41101A5D66E76D8DCBFAF	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/RUNTIME-PROOF-BEFORE.tsv	461AAE6134E7C74912F3CB516CD7BFE4EF81993AA7F4BA3D2C52B62F5580FE70	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g4/VERIFIER-ACCEPTANCE.md	0184477636275D11E65A1F9C5198FE09031D0D8B596DA66BDD7D10E58982E098	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g5/AFTER.md	72C8BF7ABD0B7D625FCB3CCA4952569612BCDBAAA1C07C59237298F96BFFD597	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g5/BEFORE.md	CE8B67575C8D2191580872AED3F44F12C64504E09B3C75A5D7CD73CBA0DC0473	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g5/COMMANDS.tsv	D134CCAC3A40038BB30F260835F974C99ABC09476A4969E734DC57E62F76EEDD	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g5/FALSIFIERS.tsv	627778EB7169FB24ABFAA12B9B3F2856FFDCCBA7C2CFD27B6519ACE32B8CEEB8	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g5/GROUP-ACCEPTANCE.md	46A4925C119D1C893ADAE876BDEACD92388FE6DD8A76244161F1E8131B22D80E	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g5/READER-ACCEPTANCE.md	5C2F6F3001689838CD69D5F4CAE5327175908D905E667624F5BC4A71E6F5B089	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g5/VERIFIER-ACCEPTANCE.md	36FF9F7E96951E5CFC8C711EA18C20AC50F2FF854FC807BAE5BFEC07927F7D6F	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g6/AFTER.md	24D33D9F7A2FBED47B436EB945678FF4C496C80EB8622D237A2412A2C55BFBA5	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g6/BEFORE.md	D84156A736C195780DBF87CAEB6D163FCDD4952179BCEFA8732C749B9BC66FFD	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g6/COMMANDS.tsv	31AD175B8AA5B7416195D180FF3797D1AAC0E3154404E6CFE1A639ABDFC9C549	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g6/FALSIFIERS.tsv	7D84166B401F0457609393133A6EF030A402C29C9A4CA23242AC84023725AFCC	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g6/GROUP-ACCEPTANCE.md	87DCAC11356C123881BD9663EDCE62E9CB63F43EF543A3F69737730D3C1B1FA6	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g6/READER-ACCEPTANCE.md	B1B8AB7DC7996F079EB74F2AB6C4AD850EC97DE48FDB02D4D0B0AC6870F4EE11	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g6/STARTING-MATRIX.tsv	EB9F52CB49BBF22B8AD65493E8BD74FC255DE5F51B238B733642197F91B6FC5A	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g6/VERIFIER-ACCEPTANCE.md	385EB6584BA9056C292E6B706808116D89BB7917E42491227AF9265CB4B6F2C3	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g7/AFTER.md	5AF876A09F84FFBC2E7674AAB47C96B85916FD5A99EE640BE0FC2536C306E7BC	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g7/BASELINE.md	7ABC6570FA6172F91591DA860EC8913275736621D0530EDB454CDE5BCA160155	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g7/BEFORE.md	5C7A2D4873FC5AC9EC86B7C16CE415A8B05C7F07C8A17DFBDC7386667EB57701	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g7/CANDIDATE-LEDGER.tsv	D60EB9AD01D74BA70B5E35945CB9D1B52AE708BBB031BDB9878BAFFB9766FB31	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g7/COMMANDS.tsv	F9A2BEB17D00BB1421E5FD065133951B7A97904A9D0765158B2E1620511EE6A4	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g7/FALSIFIERS.tsv	5DB5A1FE558E83959325673404A304BBF9C4A9CD2B81FAEE7B3F5B6468408B03	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
docs/orders/evidence/golden-baseline/g7/GROUP-ACCEPTANCE.md	16CAFA69B1947FDA99EEA2A6B5A6D4FBA20BF174C707D0CA39CEE5515A69D2C9	G1_G10	RETAIN_IMMUTABLE	BYTE_EXACT_AT_STARTING_TREE
